"id","tmdb_id","media_type","title","rating","tmdb_backdrop","tmdb_poster","release_date","overview","createdAt","updatedAt"
176,9602,"movie","Coming to America",6.5,"https://image.tmdb.org/t/p/w780/tlCnOu6PO7ILLnJMRw1NsrEWmyQ.jpg","https://image.tmdb.org/t/p/w780/7v1Sy0HC5KEM1DMM4Bpy5gVly1K.jpg","1988-06-29","Prince Akeem, heir to the throne of Zamunda, leaves the tropical paradise kingdom in search of his queen. What better place than Queens, New York to find his bride? Joined by his loyal servant and friend, Semmi, Akeem attempts to blend in as an ordinary American and begin his search.","2017-12-11 16:46:51.67-05","2017-12-11 16:46:51.67-05"
177,864,"movie","Cool Runnings",6.8,"https://image.tmdb.org/t/p/w780/ttxnwGZwyuiLXIV3xIr1OE5ND5X.jpg","https://image.tmdb.org/t/p/w780/neDmp7VSnopcjUcN8rgz9jusJyC.jpg","1993-09-30","When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.","2017-12-11 16:46:53.171-05","2017-12-11 16:46:53.171-05"
178,22314,"movie","In Too Deep",6.3,"https://image.tmdb.org/t/p/w780/rOdpbnJDAnnwSjQcLDfcw3twd6X.jpg","https://image.tmdb.org/t/p/w780/uylbVab2pYVFJhrZB2ujhG0MxQq.jpg","1999-08-25","A fearless cop is taking on a ruthless crimelord. He knew the risks. He just didn't know how far he would have to go.","2017-12-11 16:46:54.68-05","2017-12-11 16:46:54.68-05"
179,8291,"movie","Poetic Justice",6.9,"https://image.tmdb.org/t/p/w780/lNvlerKoYwboltmK7hQfgxsYtNP.jpg","https://image.tmdb.org/t/p/w780/vfXuJbZucP2hgkuthwMyz1IEM8s.jpg","1993-07-23","In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.","2017-12-11 16:46:56.196-05","2017-12-11 16:46:56.196-05"
180,19092,"movie","Above the Rim",6.8,"https://image.tmdb.org/t/p/w780/omc3XGvgUYwh8Ktsw6EcGfnw1dI.jpg","https://image.tmdb.org/t/p/w780/1ng4sowDKOPMJk9xO2G1g1c2DRs.jpg","1994-03-23","Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.","2017-12-11 16:46:57.665-05","2017-12-11 16:46:57.665-05"
181,12888,"movie","Belly",6.1,"https://image.tmdb.org/t/p/w780/A56gbpeOsgWkM6VINQsh1E3n6we.jpg","https://image.tmdb.org/t/p/w780/od6CFLhqaSmOMeFuqVPC6ZEU4Fi.jpg","1998-11-04","Tommy Brown and Sincere are best friends as well as infamous and ruthless criminals and shot-callers in the hood. Respected by many but feared by all.  As the police are closing in on them and new players are looking for a come up, will their reign last?","2017-12-11 16:46:59.181-05","2017-12-11 16:46:59.181-05"
182,10952,"movie","New Jack City",6.4,"https://image.tmdb.org/t/p/w780/dwXtZnPJwYI8tOju4k8VnBu3EVS.jpg","https://image.tmdb.org/t/p/w780/txv0O2JFb2FimlR3Afhzc1z2Gas.jpg","1991-03-08","A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.","2017-12-11 16:47:00.678-05","2017-12-11 16:47:00.678-05"
183,873,"movie","The Color Purple",7.7,"https://image.tmdb.org/t/p/w780/mGzHgeXhGSRVMfwq0oo7VAltiZH.jpg","https://image.tmdb.org/t/p/w780/2a50LyRInWGLWq3u3DeGBQnvBHR.jpg","1985-12-18","An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.  After Celie's abusive father marries her off to the equally debasing ""Mister"" Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can.  She perseveres, holding on to her dream of one day being reunited with her sister in Africa. Based on the novel by Alice Walker.","2017-12-11 16:47:02.17-05","2017-12-11 16:47:02.17-05"
184,16295,"movie","Higher Learning",6.4,"https://image.tmdb.org/t/p/w780/zYezCWo9f69VVVGC1sUspo8AvSM.jpg","https://image.tmdb.org/t/p/w780/cLeOjovcDq9kULToHuoXa1xmvET.jpg","1995-01-11","Malik (Omar Epps) is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge (Ice Cube), a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.","2017-12-11 16:47:03.669-05","2017-12-11 16:47:03.669-05"
185,36739,"movie","School Daze",6.1,"https://image.tmdb.org/t/p/w780/zpndSnsOCQBbDILeBpkBNVi8BTY.jpg","https://image.tmdb.org/t/p/w780/850d9u0a2NlY0eKoS1Ny6Cm6jaQ.jpg","1988-02-12","In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.","2017-12-11 16:47:05.169-05","2017-12-11 16:47:05.169-05"
186,8292,"movie","Four Brothers",6.6,"https://image.tmdb.org/t/p/w780/atnxWxIOFLzUfmR8hLuNMObeuWY.jpg","https://image.tmdb.org/t/p/w780/spb6ir8Z1PzheaxagpCELAhZG4O.jpg","2005-08-11","Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.","2017-12-11 16:47:06.706-05","2017-12-11 16:47:06.706-05"
188,17006,"movie","I'm Gonna Git You Sucka",6.1,"https://image.tmdb.org/t/p/w780/7Sw0ODNONhcS0fDoEZSqnpsq1DT.jpg","https://image.tmdb.org/t/p/w780/34c4edbuGZpF6qtzXKSSiAdOJ0n.jpg","1988-11-10","Jack Spade returns from the army in his old ghetto neighbourhood when his brother, June Bug, dies. Jack declares war on Mr. Big, powerful local crimelord. His army is led by John Slade, his childhood idol who used to fight bad guys in the 70s.","2017-12-11 16:47:09.675-05","2017-12-11 16:47:09.675-05"
189,72431,"movie","Red Tails",5.9,"https://image.tmdb.org/t/p/w780/3qAM6vvbf6RXR9pLL9yUwHvhEA3.jpg","https://image.tmdb.org/t/p/w780/Atq5js5fbsu5EXubZRizWaSXoBJ.jpg","2012-01-19","The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.","2017-12-11 16:47:11.164-05","2017-12-11 16:47:11.164-05"
190,11443,"movie","Dead Presidents",6.7,"https://image.tmdb.org/t/p/w780/tF6KlwHkVlLgckuFyEbcmkyUPJP.jpg","https://image.tmdb.org/t/p/w780/2dLyvXVvJXUR9otoqERkYpao1bB.jpg","1995-10-06","Depicts a heist of old bills, retired from circulation and destined by the government to be ""money to burn"". However, more broadly, it addresses the issues of Black Americans' involvement in the Vietnam War and their subsequent disillusionment with progress in social issues and civil rights back home in the United States, during the 1960s.","2017-12-11 16:47:14.182-05","2017-12-11 16:47:14.182-05"
191,27322,"movie","Love Jones",8.3,"https://image.tmdb.org/t/p/w780/95T3mZxzl82XyNg0SfDFTME2Z4q.jpg","https://image.tmdb.org/t/p/w780/ruBMPmpsm9DOmq3YLlfpdEJnMoW.jpg","1997-03-14","Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.","2017-12-11 16:47:15.685-05","2017-12-11 16:47:15.685-05"
192,9400,"movie","Set It Off",6.8,"https://image.tmdb.org/t/p/w780/xSRMGAs6zbgrIDlDlmfH8OtaOIf.jpg","https://image.tmdb.org/t/p/w780/lfMk5h35Fccl5gOsBaeYvMnBUPb.jpg","1996-11-06","Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.","2017-12-11 16:47:17.168-05","2017-12-11 16:47:17.168-05"
193,13098,"movie","Paid in Full",6.4,"https://image.tmdb.org/t/p/w780/wCbhLdn0iuC6ulGHBo7idulOfef.jpg","https://image.tmdb.org/t/p/w780/k8hSrpnoQe8OFd10BljdYF0m1Wi.jpg","2002-10-25","Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall.","2017-12-11 16:47:18.665-05","2017-12-11 16:47:18.665-05"
194,9917,"movie","Waist Deep",6.7,"https://image.tmdb.org/t/p/w780/mtLJgaENVTLBIjEq1tpI7UIYWoF.jpg","https://image.tmdb.org/t/p/w780/xBshLPA17Sbq1AJEACpkDLnRvPd.jpg","2006-06-23","An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside.","2017-12-11 16:47:20.168-05","2017-12-11 16:47:20.168-05"
195,23196,"movie","South Central",6.5,"https://image.tmdb.org/t/p/w780/mOJLd63IizzSudTt7QnttcBMwWT.jpg","https://image.tmdb.org/t/p/w780/3oA4UMi1c6hxQrHwtv3ZXgnfHFN.jpg","1992-09-18","A man is put to prison for 10 years. Coming out of prison he wants to live a normal life and stop with crime but his son has yet followed the criminal path of his father.","2017-12-11 16:47:21.678-05","2017-12-11 16:47:21.678-05"
196,41823,"movie","Mo' Better Blues",6.3,"https://image.tmdb.org/t/p/w780/ijeW8McIsGAfYbAjSqjh1guYtPh.jpg","https://image.tmdb.org/t/p/w780/eF6mhJfx3CAHXcbbLKt8Knj0YSL.jpg","1990-08-03","Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.","2017-12-11 16:47:23.171-05","2017-12-11 16:47:23.171-05"
197,9558,"movie","King of New York",6.5,"https://image.tmdb.org/t/p/w780/sevFBRTzk9tk4qHCZdG2NZCRrAB.jpg","https://image.tmdb.org/t/p/w780/2KU2fz0XvIjV6YTuPts2w86zgXu.jpg","1990-07-18","A former drug lord returns from prison determined to wipe out all his competition and distribute the profits of his operations to New York's poor and lower classes in this stylish and ultra violent modern twist on Robin Hood.","2017-12-11 16:47:24.667-05","2017-12-11 16:47:24.667-05"
198,1883,"movie","Malcolm X",7.3,"https://image.tmdb.org/t/p/w780/pret3gob7522ekpXJD85BE5Fs74.jpg","https://image.tmdb.org/t/p/w780/jDQ2iBJuiimvYqk9orA2YaigBmW.jpg","1992-11-18","The biopic of the controversial and influential Black Nationalist leader.","2017-12-11 16:47:26.218-05","2017-12-11 16:47:26.218-05"
200,9469,"movie","He Got Game",6.7,"https://image.tmdb.org/t/p/w780/1bm55fptJb2MusLsMoAr3hmQSyO.jpg","https://image.tmdb.org/t/p/w780/63YZteyFAn0xVTPDTLtfs1mciHj.jpg","1998-05-01","A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.","2017-12-11 16:47:29.206-05","2017-12-11 16:47:29.206-05"
201,46702,"movie","Why Do Fools Fall In Love",6.7,"https://image.tmdb.org/t/p/w780/6cPgOFDXaJD2Xj4jwMzK3sfJw8A.jpg","https://image.tmdb.org/t/p/w780/nZ7UYOQ50C38wdWqOcNxCxZ6GB1.jpg","1998-08-28","In the mid-80s, three women (each with an attorney) arrive at the office of New York entertainment manager, Morris Levy. One is an L.A. singer, formerly of the Platters; one is a petty thief from Philly; one teaches school in a small Georgia town. Each claims to be the widow of long-dead doo-wop singer-songwriter Frankie Lyman, and each wants years of royalties due to his estate, money Levy has never shared. During an ensuing civil trial, flashbacks tell the story of each one's life with Lyman, a boyish, high-pitched, dynamic performer, lost to heroin. Slowly, the three wives establish their own bond.","2017-12-11 16:47:30.686-05","2017-12-11 16:47:30.686-05"
202,24961,"movie","The Wiz",5.8,"https://image.tmdb.org/t/p/w780/onEaK91jdn3hK6UbbCDgWkBylle.jpg","https://image.tmdb.org/t/p/w780/jdlmzPtiF8tAjY1iEvQIlm596Dp.jpg","1978-10-24","A Thanksgiving dinner brings a host of family together in a Harlem apartment, where a 24-year-old schoolteacher named Dorothy Gale (Diana Ross) lives with her Aunt Em (Theresa Merritt) and Uncle Henry (Stanley Greene). Extremely introverted, she has, as Aunt Em teases her, ""never been south of 125th Street"", and refuses to move out and on with her life.","2017-12-11 16:47:32.18-05","2017-12-11 16:47:32.18-05"
203,954,"movie","Mission: Impossible",6.7,"https://image.tmdb.org/t/p/w780/7CiZuIPCLvhhMICT2PONuwr2BMG.jpg","https://image.tmdb.org/t/p/w780/vmj2PzTLC6xJvshpq8SlaYE3gbd.jpg","1996-05-22","When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.","2017-12-11 16:47:33.687-05","2017-12-11 16:47:33.687-05"
204,158852,"movie","Tomorrowland",6.2,"https://image.tmdb.org/t/p/w780/fQbc5XuB4vWA9gnY1CmyxFaOufF.jpg","https://image.tmdb.org/t/p/w780/69Cz9VNQZy39fUE2g0Ggth6SBTM.jpg","2015-05-19","Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""","2017-12-11 16:47:35.189-05","2017-12-11 16:47:35.189-05"
205,257344,"movie","Pixels",5.6,"https://image.tmdb.org/t/p/w780/nvZVu6inpwLHKqRXZhye3S4uqei.jpg","https://image.tmdb.org/t/p/w780/ktyVmIqfoaJ8w0gDSZyjhhOPpD6.jpg","2015-07-16","Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.","2017-12-11 16:47:36.692-05","2017-12-11 16:47:36.692-05"
206,278927,"movie","The Jungle Book",6.7,"https://image.tmdb.org/t/p/w780/eIOTsGg9FCVrBc4r2nXaV61JF4F.jpg","https://image.tmdb.org/t/p/w780/vOipe2myi26UDwP978hsYOrnUWC.jpg","2016-04-07","A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.","2017-12-11 16:47:38.301-05","2017-12-11 16:47:38.301-05"
207,363676,"movie","Sully",7,"https://image.tmdb.org/t/p/w780/vC9H1ZVdXi1KjH4aPfGB54mvDNh.jpg","https://image.tmdb.org/t/p/w780/h6O5OE3ueRVdCc7V7cwTiQocI7D.jpg","2016-09-07","On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.","2017-12-11 16:47:41.251-05","2017-12-11 16:47:41.251-05"
208,274870,"movie","Passengers",6.7,"https://image.tmdb.org/t/p/w780/5EW4TR3fWEqpKsWysNcBMtz9Sgp.jpg","https://image.tmdb.org/t/p/w780/5gJkVIVU7FDp7AfRAbPSvvdbre2.jpg","2016-12-21","A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.","2017-12-11 16:47:42.676-05","2017-12-11 16:47:42.676-05"
209,333484,"movie","The Magnificent Seven",5.9,"https://image.tmdb.org/t/p/w780/T3LrH6bnV74llVbFpQsCBrGaU9.jpg","https://image.tmdb.org/t/p/w780/z6BP8yLwck8mN9dtdYKkZ4XGa3D.jpg","2016-09-14","Seven gun men in the old west gradually come together to help a poor village against savage thieves.","2017-12-11 16:47:44.183-05","2017-12-11 16:47:44.183-05"
210,302946,"movie","The Accountant",6.9,"https://image.tmdb.org/t/p/w780/uAcSvZ4BbK0mgkL8NfwzaGFvEvW.jpg","https://image.tmdb.org/t/p/w780/afhAUuWVB7k7PjJUd4lwO3rzhSq.jpg","2016-10-14","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.","2017-12-11 16:47:45.668-05","2017-12-11 16:47:45.668-05"
211,321612,"movie","Beauty and the Beast",6.8,"https://image.tmdb.org/t/p/w780/6aUWe0GSl69wMTSWWexsorMIvwU.jpg","https://image.tmdb.org/t/p/w780/tWqifoYuwLETmmasnGHO7xBjEtt.jpg","2017-03-16","A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.","2017-12-11 16:47:48.702-05","2017-12-11 16:47:48.702-05"
